
Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Y,X
155,3164,Torii Pines TLF 401201,Sep-21,135317.8,91326.4,1181006.35,944804.85,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Oct-21,72262.05,72027.7,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Nov-21,64260.9,71351.85,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Dec-21,143199.85,84323.0,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Jan-22,68291.7,73449.35,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Feb-22,73061.3,58424.3,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Mar-22,191829.8,130748.3,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Apr-22,117110.65,111281.95,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,May-22,148190.3,112842.2,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Jun-22,138398.35,99956.55,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Jul-22,69599.55,87338.05,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Aug-22,148082.05,85685.9,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Sep-22,69422.25,69698.05,1303708.75,1057127.2,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Oct-22,104925.45,77571.65,,,26.379192,127.736694
155,3164,Torii Pines TLF 401201,Nov-22,121302.35,89250.35,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Dec-22,44616.35,38581.05,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Jan-23,31185.7,48419.9,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Feb-23,89856.4,62908.9,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Mar-23,152212.55,109495.5,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Apr-23,88803.3,79491.55,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,May-23,138761.65,97451.85,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Jun-23,29184.1,28222.4,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Jul-23,47938.1,44527.35,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Aug-23,149275.0,108368.0,,,26.379192,127.736694
156,3164,Torii Pines TLF 401201,Sep-23,125081.7,117331.15,1123142.65,901619.65,26.379192,127.736694
156,3167,Hangar E-Club,Oct-17,,,,,34.145,132.24417
156,3167,Hangar E-Club,Sep-18,,,,,34.145,132.24417
156,3167,Hangar E-Club,FY14,,,1837249.87,1471905.35,34.145,132.24417
156,3167,Hangar E-Club,FY15,,,1634896.31,1303855.95,34.145,132.24417
156,3167,Hangar E-Club,FY16,,,1376559.22,1102243.85,34.145,132.24417
156,3167,Hangar E-Club,FY17,,,1413788.96,1158457.35,34.145,132.24417
156,3167,Hangar E-Club,FY18,,,1956272.75,1536764.85,34.145,132.24417
156,3167,Hangar E-Club,FY19,,,2597881.95,2087044.85,34.145,132.24417
156,3167,Hangar E-Club,FY20,,,1914320.15,1520565.35,34.145,132.24417
156,3167,Hangar E-Club,FY21,,,2099007.5,1679205.8,34.145,132.24417
156,3167,Hangar E-Club,FY22,,,2091278.35,1690229.75,34.145,132.24417
156,3167,Hangar E-Club,FY23,,,1895816.87,1531636.9,34.145,132.24417
158,3163,Camp Mujuk Center,Oct-17,844.0,675.2,,,35.96,129.42611
158,3163,Camp Mujuk Center,Nov-17,1048.0,838.4,,,35.96,129.42611
158,3163,Camp Mujuk Center,Dec-17,700.0,560.0,,,35.96,129.42611
158,3163,Camp Mujuk Center,Jan-18,32.0,25.6,,,35.96,129.42611
158,3163,Camp Mujuk Center,Feb-18,238.95,191.15,,,35.96,129.42611
158,3163,Camp Mujuk Center,Mar-18,1492.0,1193.6,,,35.96,129.42611
158,3163,Camp Mujuk Center,May-18,788.75,631.0,,,35.96,129.42611
158,3163,Camp Mujuk Center,Jun-18,345.0,276.0,,,35.96,129.42611
158,3163,Camp Mujuk Center,Sep-18,329.0,263.2,5817.7,4654.15,35.96,129.42611
158,3163,Camp Mujuk Center,Oct-18,10.0,8.0,,,35.96,129.42611
158,3163,Camp Mujuk Center,Nov-18,343.0,274.4,,,35.96,129.42611
158,3163,Camp Mujuk Center,Dec-18,836.0,668.8,,,35.96,129.42611
158,3163,Camp Mujuk Center,Jan-19,279.85,223.88,,,35.96,129.42611
158,3163,Camp Mujuk Center,Sep-19,1468.85,1175.08,,,35.96,129.42611
159,1127,Road House 400201,May-15,,,,,35.32059,138.86873
159,1127,Road House 400201,Jun-15,,,,,35.32059,138.86873
159,1127,Road House 400201,Sep-15,2499.75,1999.8,2499.75,1999.8,35.32059,138.86873
159,1127,Road House 400201,Oct-15,664.48,758.4,,,35.32059,138.86873
159,1127,Road House 400201,Nov-15,2375.49,2091.8,,,35.32059,138.86873
159,1127,Road House 400201,Dec-15,1066.0,852.8,,,35.32059,138.86873
159,1127,Road House 400201,Jan-16,-2293.64,875.2,,,35.32059,138.86873
159,1127,Road House 400201,Feb-16,10358.82,7571.85,,,35.32059,138.86873
159,1127,Road House 400201,Mar-16,14303.32,11041.6,,,35.32059,138.86873
159,1127,Road House 400201,Apr-16,3961.36,3276.0,,,35.32059,138.86873
159,1127,Road House 400201,May-16,4516.04,4191.2,,,35.32059,138.86873
159,1127,Road House 400201,Jun-16,17113.31,16008.4,,,35.32059,138.86873
159,1127,Road House 400201,Jul-16,6176.65,3540.0,,,35.32059,138.86873
159,1127,Road House 400201,Aug-16,6291.27,4649.6,,,35.32059,138.86873
159,1127,Road House 400201,Sep-16,3710.13,5741.45,68243.23,60598.3,35.32059,138.86873
159,1127,Road House 400201,Oct-16,16841.09,10325.45,,,35.32059,138.86873
159,1127,Road House 400201,Nov-16,2851.92,2982.75,,,35.32059,138.86873
159,1127,Road House 400201,Dec-16,11259.97,7028.95,,,35.32059,138.86873
159,1127,Road House 400201,Jan-17,8183.8,6547.05,,,35.32059,138.86873
159,1127,Road House 400201,Feb-17,3458.07,1968.0,,,35.32059,138.86873
159,1127,Road House 400201,Mar-17,16111.58,12285.5,,,35.32059,138.86873
159,1127,Road House 400201,Apr-17,13435.79,11106.8,,,35.32059,138.86873
159,1127,Road House 400201,May-17,10766.57,8229.6,,,35.32059,138.86873
159,1127,Road House 400201,Jun-17,2589.5,2071.6,,,35.32059,138.86873
159,1127,Road House 400201,Jul-17,7855.0,6284.0,,,35.32059,138.86873
159,1127,Road House 400201,Aug-17,11401.9,9121.5,,,35.32059,138.86873
159,1127,Road House 400201,Sep-17,8676.8,6941.45,113431.99,84892.65,35.32059,138.86873
159,1127,Road House 400201,Oct-17,3382.0,2705.6,,,35.32059,138.86873
159,1127,Road House 400201,Nov-17,1130.0,904.0,,,35.32059,138.86873
159,1127,Road House 400201,Dec-17,2106.0,1684.8,,,35.32059,138.86873
159,1127,Road House 400201,Jan-18,8289.0,6631.2,,,35.32059,138.86873
159,1127,Road House 400201,Feb-18,1592.55,1274.05,,,35.32059,138.86873
159,1127,Road House 400201,Mar-18,1657.0,1325.6,,,35.32059,138.86873
159,1127,Road House 400201,Apr-18,10128.25,8102.6,,,35.32059,138.86873
159,1127,Road House 400201,May-18,6475.0,5180.0,,,35.32059,138.86873
159,1127,Road House 400201,Jun-18,1801.2,1440.95,,,35.32059,138.86873
159,1127,Road House 400201,Jul-18,8469.55,6775.65,,,35.32059,138.86873
159,1127,Road House 400201,Aug-18,6293.95,5035.15,,,35.32059,138.86873
160,1127,Road House 400201,Sep-18,3145.0,2516.0,54469.5,43575.6,35.32059,138.86873
160,1127,Road House 400201,Oct-18,2367.0,1893.6,,,35.32059,138.86873
160,1127,Road House 400201,Nov-18,3841.35,3073.1,,,35.32059,138.86873
160,1127,Road House 400201,Dec-18,6408.0,5126.4,,,35.32059,138.86873
160,1127,Road House 400201,Jan-19,1372.0,1097.6,,,35.32059,138.86873
160,1127,Road House 400201,Feb-19,9119.45,7295.55,,,35.32059,138.86873
160,1127,Road House 400201,Mar-19,-9379.55,7480.8,,,35.32059,138.86873
160,1127,Road House 400201,May-19,7355.0,5884.0,,,35.32059,138.86873
160,1127,Road House 400201,Jun-19,3639.7,2995.5,,,35.32059,138.86873
160,1127,Road House 400201,Aug-19,21229.1,1928.8,,,35.32059,138.86873
160,1127,Road House 400201,Sep-19,-287.0,863.45,45665.05,37638.8,35.32059,138.86873
160,1127,Road House 400201,Oct-19,1810.0,1448.0,,,35.32059,138.86873
160,1127,Road House 400201,Nov-19,65.0,52.0,,,35.32059,138.86873
160,1127,Road House 400201,Dec-19,853.0,682.4,,,35.32059,138.86873
160,1127,Road House 400201,Jan-20,1453.0,1162.4,,,35.32059,138.86873
160,1127,Road House 400201,Feb-20,825.0,660.0,,,35.32059,138.86873
160,1127,Road House 400201,Mar-20,399.25,319.4,,,35.32059,138.86873
160,1127,Road House 400201,Jul-20,4244.0,3395.2,,,35.32059,138.86873
160,1127,Road House 400201,Aug-20,2505.0,2004.0,,,35.32059,138.86873
160,1127,Road House 400201,Sep-20,1685.0,1348.0,13839.25,11071.4,35.32059,138.86873
160,1127,Road House 400201,Oct-20,1368.0,1094.4,,,35.32059,138.86873
160,1127,Road House 400201,Nov-20,1338.5,1070.8,,,35.32059,138.86873
160,1127,Road House 400201,Dec-20,323.0,258.4,,,35.32059,138.86873
160,1127,Road House 400201,Jan-21,632.0,505.6,,,35.32059,138.86873
160,1127,Road House 400201,Feb-21,530.0,424.0,,,35.32059,138.86873
160,1127,Road House 400201,Mar-21,522.0,417.6,,,35.32059,138.86873
160,1127,Road House 400201,Apr-21,5911.95,4729.55,,,35.32059,138.86873
160,1127,Road House 400201,May-21,545.0,436.0,,,35.32059,138.86873
160,1127,Road House 400201,Jun-21,4138.05,3310.45,,,35.32059,138.86873
160,1127,Road House 400201,Jul-21,2989.0,2391.2,,,35.32059,138.86873
160,1127,Road House 400201,Aug-21,3836.0,3068.8,,,35.32059,138.86873
160,1127,Road House 400201,Sep-21,5382.0,4305.6,27515.5,22012.4,35.32059,138.86873
160,1127,Road House 400201,Oct-21,7296.0,5836.8,,,35.32059,138.86873
160,1127,Road House 400201,Nov-21,1973.0,1578.4,,,35.32059,138.86873
160,1127,Road House 400201,Dec-21,609.0,487.2,,,35.32059,138.86873
161,1127,Road House 400201,Jan-22,1028.0,822.4,,,35.32059,138.86873
161,1127,Road House 400201,Feb-22,1408.0,1126.4,,,35.32059,138.86873
161,1127,Road House 400201,Mar-22,25.0,20.0,,,35.32059,138.86873
161,1127,Road House 400201,Apr-22,2120.0,1696.0,,,35.32059,138.86873
161,1127,Road House 400201,May-22,2526.0,2020.8,,,35.32059,138.86873
161,1127,Road House 400201,Jul-22,288.95,231.15,,,35.32059,138.86873
161,1127,Road House 400201,Aug-22,5925.0,4740.0,,,35.32059,138.86873
161,1127,Road House 400201,Sep-22,4835.0,3868.0,28033.95,22427.15,35.32059,138.86873
161,1127,Road House 400201,Oct-22,4004.5,3203.6,,,35.32059,138.86873
161,1127,Road House 400201,Nov-22,1719.0,1375.2,,,35.32059,138.86873
161,1127,Road House 400201,Dec-22,1494.0,1195.2,,,35.32059,138.86873
161,1127,Road House 400201,Jan-23,2687.0,2149.6,,,35.32059,138.86873
161,1127,Road House 400201,Feb-23,3070.0,2456.0,,,35.32059,138.86873
161,1127,Road House 400201,Mar-23,-3177.5,,,,35.32059,138.86873
161,1127,Road House 400201,Apr-23,3844.0,533.2,,,35.32059,138.86873
161,1127,Road House 400201,May-23,4269.0,3415.2,,,35.32059,138.86873
161,1127,Road House 400201,Jun-23,3749.4,2999.5,,,35.32059,138.86873
161,1127,Road House 400201,Jul-23,3410.45,2728.35,,,35.32059,138.86873
161,1127,Road House 400201,Aug-23,3694.0,2955.2,,,35.32059,138.86873
161,1127,Road House 400201,Sep-23,6827.63,5459.7,35591.48,28470.75,35.32059,138.86873
161,1127,Road House 400201,Oct-23,27.65,,,,35.32059,138.86873
161,1127,Road House 400201,Nov-23,4870.75,4978.6,,,35.32059,138.86873
161,1127,Road House 400201,Dec-23,4693.0,2920.0,,,35.32059,138.86873
161,1127,Road House 400201,Jan-24,2576.05,1882.6,,,35.32059,138.86873
161,1127,Road House 400201,Feb-24,1536.6,1464.0,,,35.32059,138.86873
161,1127,Road House 400201,Mar-24,-1993.9,,,,35.32059,138.86873
161,1127,Road House 400201,Apr-24,3730.55,1052.5,,,35.32059,138.86873
161,1127,Road House 400201,Sep-24,15440.7,12297.7,,,35.32059,138.86873
161,3171,Mountain View Inn 400201,,,,,,35.32059,138.86873
161,3171,Mountain View Inn 400201,Oct-23,,,,,35.32059,138.86873
161,3171,Mountain View Inn 400201,Nov-23,5709.5,4617.6,,,35.32059,138.86873
161,3171,Mountain View Inn 400201,Dec-23,1415.9,1085.3,,,35.32059,138.86873
161,3171,Mountain View Inn 400201,Jan-24,-18.3,,,,35.32059,138.86873
162,3171,Mountain View Inn 400201,Feb-24,569.3,540.0,,,35.32059,138.86873
162,3171,Mountain View Inn 400201,Mar-24,217.3,191.2,,,35.32059,138.86873
162,3171,Mountain View Inn 400201,Apr-24,-24.05,,,,35.32059,138.86873
162,3171,Mountain View Inn 400201,Sep-24,7869.65,6434.1,,,35.32059,138.86873
162,3171,Mountain View Inn 400201,FY 24,,,23310.35,18731.8,35.32059,138.86873
163,1097,Schwab BC,Oct-13,6180.69,4958.0,,,26.524612,128.044324
163,1097,Schwab BC,Nov-13,5129.75,4103.8,,,26.524612,128.044324
163,1097,Schwab BC,Dec-13,146.85,117.5,,,26.524612,128.044324
163,1097,Schwab BC,Jan-14,5289.73,4004.0,,,26.524612,128.044324
163,1097,Schwab BC,Feb-14,3041.0,2432.8,,,26.524612,128.044324
163,1097,Schwab BC,Mar-14,8440.0,6752.0,,,26.524612,128.044324
163,1097,Schwab BC,Apr-14,6883.0,5506.4,,,26.524612,128.044324
163,1097,Schwab BC,May-14,9080.0,7264.0,,,26.524612,128.044324
163,1097,Schwab BC,Jun-14,-599.15,588.3,,,26.524612,128.044324
163,1097,Schwab BC,Jul-14,3805.95,1977.15,,,26.524612,128.044324
163,1097,Schwab BC,Aug-14,5700.0,4560.0,,,26.524612,128.044324
163,1097,Schwab BC,Sep-14,4624.2,3699.35,57722.02,45963.3,26.524612,128.044324
163,1097,Schwab BC,Oct-14,1568.0,1254.4,,,26.524612,128.044324
163,1097,Schwab BC,Nov-14,4708.6,3766.9,,,26.524612,128.044324
163,1097,Schwab BC,Dec-14,1657.4,1325.9,,,26.524612,128.044324
163,1097,Schwab BC,Jan-15,1025.2,820.15,,,26.524612,128.044324
163,1097,Schwab BC,Feb-15,3208.0,2566.4,,,26.524612,128.044324
163,1097,Schwab BC,Mar-15,2144.95,1715.95,,,26.524612,128.044324
163,1097,Schwab BC,Apr-15,2960.0,2368.0,,,26.524612,128.044324
163,1097,Schwab BC,May-15,,,,,26.524612,128.044324
163,1097,Schwab BC,Jun-15,5248.3,4198.65,,,26.524612,128.044324
163,1097,Schwab BC,Jul-15,1337.0,1069.6,,,26.524612,128.044324
163,1097,Schwab BC,Aug-15,2432.8,1946.25,,,26.524612,128.044324
163,1097,Schwab BC,Sep-15,26290.25,21032.2,,,26.524612,128.044324
163,2394,Beach Head 400501,Oct-13,14667.81,12152.45,,,26.524612,128.044324
163,2394,Beach Head 400501,Nov-13,12430.25,9944.2,,,26.524612,128.044324
163,2394,Beach Head 400501,Dec-13,31218.75,24975.0,,,26.524612,128.044324
163,2394,Beach Head 400501,Jan-14,37935.14,25827.55,,,26.524612,128.044324
163,2394,Beach Head 400501,Feb-14,17453.9,13963.15,,,26.524612,128.044324
163,2394,Beach Head 400501,Mar-14,21660.05,17328.05,,,26.524612,128.044324
163,2394,Beach Head 400501,Apr-14,9157.1,8374.3,,,26.524612,128.044324
163,2394,Beach Head 400501,May-14,35056.3,26996.45,,,26.524612,128.044324
163,2394,Beach Head 400501,Jun-14,27320.6,21856.45,,,26.524612,128.044324
163,2394,Beach Head 400501,Jul-14,10540.3,8432.25,,,26.524612,128.044324
163,2394,Beach Head 400501,Aug-14,21771.5,18726.2,,,26.524612,128.044324
163,2394,Beach Head 400501,Sep-14,24952.5,18653.0,264164.2,207229.05,26.524612,128.044324
163,2394,Beach Head 400501,Oct-14,7804.85,9256.2,,,26.524612,128.044324
163,2394,Beach Head 400501,Nov-14,8296.2,8384.85,,,26.524612,128.044324
163,2394,Beach Head 400501,Dec-14,22006.8,12845.2,,,26.524612,128.044324
163,2394,Beach Head 400501,Jan-15,12004.45,10924.7,,,26.524612,128.044324
163,2394,Beach Head 400501,Feb-15,18324.85,13338.75,,,26.524612,128.044324
163,2394,Beach Head 400501,Mar-15,11526.1,9220.9,,,26.524612,128.044324
163,2394,Beach Head 400501,Apr-15,9893.75,7915.0,,,26.524612,128.044324
163,2394,Beach Head 400501,May-15,14280.55,11424.45,,,26.524612,128.044324
164,2394,Beach Head 400501,Jun-15,18915.75,15132.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Jul-15,20672.3,16537.85,,,26.524612,128.044324
164,2394,Beach Head 400501,Aug-15,15024.35,12019.5,,,26.524612,128.044324
164,2394,Beach Head 400501,Sep-15,14573.65,11658.9,173323.6,138658.9,26.524612,128.044324
164,2394,Beach Head 400501,Oct-15,20490.8,16392.65,,,26.524612,128.044324
164,2394,Beach Head 400501,Nov-15,7101.55,5681.25,,,26.524612,128.044324
164,2394,Beach Head 400501,Dec-15,20276.35,16221.1,,,26.524612,128.044324
164,2394,Beach Head 400501,Jan-16,12439.35,9951.45,,,26.524612,128.044324
164,2394,Beach Head 400501,Feb-16,11301.5,9041.2,,,26.524612,128.044324
164,2394,Beach Head 400501,Mar-16,13003.75,10403.0,,,26.524612,128.044324
164,2394,Beach Head 400501,Apr-16,13636.4,10909.1,,,26.524612,128.044324
164,2394,Beach Head 400501,May-16,4322.6,3458.1,,,26.524612,128.044324
164,2394,Beach Head 400501,Jun-16,19510.4,15608.35,,,26.524612,128.044324
164,2394,Beach Head 400501,Jul-16,16216.65,12973.3,,,26.524612,128.044324
164,2394,Beach Head 400501,Aug-16,11220.95,8976.75,,,26.524612,128.044324
164,2394,Beach Head 400501,Sep-16,5416.3,4333.05,154936.6,123949.3,26.524612,128.044324
164,2394,Beach Head 400501,Oct-16,10089.1,8071.3,,,26.524612,128.044324
164,2394,Beach Head 400501,Nov-16,28527.15,22821.7,,,26.524612,128.044324
164,2394,Beach Head 400501,Dec-16,16559.1,13247.3,,,26.524612,128.044324
164,2394,Beach Head 400501,Jan-17,24005.0,19204.0,,,26.524612,128.044324
164,2394,Beach Head 400501,Feb-17,14748.25,11798.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Mar-17,12836.25,10269.0,,,26.524612,128.044324
164,2394,Beach Head 400501,Apr-17,20462.2,16369.75,,,26.524612,128.044324
164,2394,Beach Head 400501,May-17,15941.0,12752.8,,,26.524612,128.044324
164,2394,Beach Head 400501,Jun-17,32239.45,25791.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Jul-17,21695.35,17356.25,,,26.524612,128.044324
164,2394,Beach Head 400501,Aug-17,14146.0,11316.8,,,26.524612,128.044324
164,2394,Beach Head 400501,Sep-17,12585.4,10068.3,223834.25,179067.4,26.524612,128.044324
164,2394,Beach Head 400501,Oct-17,10680.05,8544.05,,,26.524612,128.044324
164,2394,Beach Head 400501,Nov-17,18282.9,14626.35,,,26.524612,128.044324
164,2394,Beach Head 400501,Dec-17,12489.5,9991.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Jan-18,15501.3,12401.0,,,26.524612,128.044324
164,2394,Beach Head 400501,Feb-18,17954.5,14363.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Mar-18,12777.8,10222.25,,,26.524612,128.044324
164,2394,Beach Head 400501,Apr-18,5966.1,4772.9,,,26.524612,128.044324
164,2394,Beach Head 400501,May-18,11231.1,8984.9,,,26.524612,128.044324
164,2394,Beach Head 400501,Jun-18,12014.5,9611.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Jul-18,13155.75,10524.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Aug-18,1947.1,1557.65,,,26.524612,128.044324
164,2394,Beach Head 400501,Sep-18,8962.15,7169.7,140962.75,112770.2,26.524612,128.044324
164,2394,Beach Head 400501,Oct-18,13447.1,10757.7,,,26.524612,128.044324
164,2394,Beach Head 400501,Nov-18,12596.15,10076.9,,,26.524612,128.044324
164,2394,Beach Head 400501,Dec-18,12357.95,9886.35,,,26.524612,128.044324
164,2394,Beach Head 400501,Jan-19,18802.0,15041.6,,,26.524612,128.044324
164,2394,Beach Head 400501,Feb-19,20762.0,16609.6,,,26.524612,128.044324
165,2394,Beach Head 400501,Mar-19,2957.75,7504.6,,,26.524612,128.044324
165,2394,Beach Head 400501,Apr-19,17396.85,13917.45,,,26.524612,128.044324
165,2394,Beach Head 400501,May-19,25699.3,20559.45,,,26.524612,128.044324
165,2394,Beach Head 400501,Jun-19,11141.0,3774.4,,,26.524612,128.044324
165,2394,Beach Head 400501,Jul-19,24923.85,19939.1,,,26.524612,128.044324
165,2394,Beach Head 400501,Aug-19,6142.0,4913.6,,,26.524612,128.044324
165,2394,Beach Head 400501,Sep-19,3527.5,2822.0,169753.45,135802.75,26.524612,128.044324
165,2394,Beach Head 400501,Oct-19,19162.2,15329.75,,,26.524612,128.044324
165,2394,Beach Head 400501,Nov-19,6101.0,4880.8,,,26.524612,128.044324
165,2394,Beach Head 400501,Dec-19,21069.25,16855.4,,,26.524612,128.044324
165,2394,Beach Head 400501,Jan-20,1341.3,4071.2,,,26.524612,128.044324
165,2394,Beach Head 400501,Feb-20,9119.1,4297.1,,,26.524612,128.044324
165,2394,Beach Head 400501,Mar-20,12710.0,10168.0,,,26.524612,128.044324
165,2394,Beach Head 400501,Apr-20,8.0,6.4,,,26.524612,128.044324
165,2394,Beach Head 400501,May-20,,,,,26.524612,128.044324
165,2394,Beach Head 400501,Jun-20,2608.15,2086.5,,,26.524612,128.044324
165,2394,Beach Head 400501,Jul-20,3727.5,2982.0,,,26.524612,128.044324
165,2394,Beach Head 400501,Aug-20,1547.0,1237.6,,,26.524612,128.044324
165,2394,Beach Head 400501,Sep-20,1849.0,1479.2,79242.5,63393.95,26.524612,128.044324
165,2394,Beach Head 400501,Oct-20,8158.5,6526.8,,,26.524612,128.044324
165,2394,Beach Head 400501,Nov-20,5092.05,4073.65,,,26.524612,128.044324
165,2394,Beach Head 400501,Dec-20,12383.9,9907.1,,,26.524612,128.044324
165,2394,Beach Head 400501,Jan-21,16971.5,14616.0,,,26.524612,128.044324
165,2394,Beach Head 400501,Feb-21,-3733.3,1439.6,,,26.524612,128.044324
165,2394,Beach Head 400501,Mar-21,12228.55,4317.8,,,26.524612,128.044324
165,2394,Beach Head 400501,Apr-21,5831.35,5671.9,,,26.524612,128.044324
165,2394,Beach Head 400501,May-21,8833.25,6059.8,,,26.524612,128.044324
165,2394,Beach Head 400501,Jun-21,10892.75,8714.2,,,26.524612,128.044324
165,2394,Beach Head 400501,Jul-21,16529.35,13223.5,,,26.524612,128.044324
165,2394,Beach Head 400501,Aug-21,13554.65,10843.7,,,26.524612,128.044324
165,2394,Beach Head 400501,Sep-21,4076.0,3260.8,110818.55,88654.85,26.524612,128.044324
165,2394,Beach Head 400501,Oct-21,8681.55,10193.25,,,26.524612,128.044324
165,2394,Beach Head 400501,Nov-21,6593.0,2026.4,,,26.524612,128.044324
165,2394,Beach Head 400501,Dec-21,38541.2,30832.95,,,26.524612,128.044324
165,2394,Beach Head 400501,Jan-22,14665.75,11732.6,,,26.524612,128.044324
165,2394,Beach Head 400501,Feb-22,15570.55,12456.45,,,26.524612,128.044324
165,2394,Beach Head 400501,Mar-22,17452.15,13961.7,,,26.524612,128.044324
165,2394,Beach Head 400501,Apr-22,17844.85,14275.9,,,26.524612,128.044324
165,2394,Beach Head 400501,May-22,15372.25,12297.8,,,26.524612,128.044324
165,2394,Beach Head 400501,Jun-22,14905.25,11924.2,,,26.524612,128.044324
165,2394,Beach Head 400501,Jul-22,,,,,26.524612,128.044324
165,2394,Beach Head 400501,Aug-22,7839.3,6271.45,,,26.524612,128.044324
165,2394,Beach Head 400501,Sep-22,2279.0,1823.2,159744.85,127795.9,26.524612,128.044324
165,2394,Beach Head 400501,Oct-22,10152.4,21499.2,,,26.524612,128.044324
165,2394,Beach Head 400501,Nov-22,26187.4,10647.45,,,26.524612,128.044324
166,2394,Beach Head 400501,Dec-22,27188.65,18676.1,,,26.524612,128.044324
