Service,Category,Region,Base,Location,Month,Year,Amount,Base_clean,Base_core,Base_core_matched,Base_lat,Base_lon
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,July,2022,16138,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,August,2022,19322,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Hilltop NAFI,September,2022,24061,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,October,2021,7669,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,November,2021,5217,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,December,2021,8002,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,January,2022,5660,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,February,2022,8938,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,March,2022,11978,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,April,2022,7206,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,May,2022,7869,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,June,2022,12778,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,July,2022,13183,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,August,2022,2436,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Daegu,Windy City Bowl Grill NAFI,September,2022,8325,daegu,daegu,,35.85181,128.60117
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,October,2021,2565,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,November,2021,9599,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,December,2021,13912,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,January,2022,6514,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,February,2022,9585,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,March,2022,6100,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,April,2022,4466,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,May,2022,3018,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,June,2022,4017,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,July,2022,7585,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,August,2022,2523,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Bowl NAFI,September,2022,6942,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,October,2021,26525,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,November,2021,22265,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,December,2021,18873,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,January,2022,15187,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,February,2022,18337,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,March,2022,28370,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,April,2022,23092,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,May,2022,21371,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,June,2022,31396,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,July,2022,19391,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,August,2022,19273,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Casey Lodging NAFI,September,2022,18371,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,October,2021,7727,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,November,2021,13870,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,December,2021,13433,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,January,2022,8860,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,February,2022,12881,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,March,2022,15028,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,April,2022,12107,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,May,2022,14041,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,June,2022,6856,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,July,2022,1450,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,August,2022,17138,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Gateway Club NAFI,September,2022,18519,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,October,2021,5776,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,November,2021,6083,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,December,2021,5274,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,January,2022,3917,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,February,2022,4352,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,March,2022,6629,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,April,2022,7219,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,May,2022,8446,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,June,2022,8570,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,July,2022,4965,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,August,2022,3438,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Reimbursement,Korea,Casey / Hovey,Warrior's NAFI,September,2022,6040,casey / hovey,casey / hovey,,37.91578,127.08444
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,October,2021,15382,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,November,2021,47906,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,December,2021,28614,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,January,2022,24127,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,February,2022,30093,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,March,2022,24928,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,April,2022,24296,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,May,2022,13105,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,June,2022,8545,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,July,2022,9880,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,August,2022,43470,pusan,pusan,pusan,35.179554,129.07564
Navy,Reimbursement,Korea,Navy Pusan,Turtle Cove NAFI,September,2022,6655,pusan,pusan,pusan,35.179554,129.07564
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,October,2021,250,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,November,2021,857,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,December,2021,246,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,January,2022,652,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,February,2022,286,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,March,2022,0,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,April,2022,283,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,May,2022,192,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,June,2022,1202,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,July,2022,559,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,August,2022,964,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,SHA Club NAFI,September,2022,304,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,October,2021,4414,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,November,2021,1137,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,December,2021,0,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,January,2022,0,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,February,2022,0,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,March,2022,1270,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,April,2022,1597,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,May,2022,3124,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,June,2022,1137,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,July,2022,2006,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,August,2022,1873,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Bowl NAFI,September,2022,3634,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,October,2021,7180,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,November,2021,15703,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,December,2021,16013,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,January,2022,17041,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,February,2022,22599,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,March,2022,9451,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,April,2022,19452,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,May,2022,18119,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,June,2022,19929,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,July,2022,15331,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,August,2022,22486,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Community Club NAFI,September,2022,20779,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,October,2021,730,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,November,2021,3684,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,December,2021,380,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,January,2022,2114,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,February,2022,2301,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,March,2022,2731,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,April,2022,6592,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,May,2022,2165,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,June,2022,2373,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,July,2022,3446,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,August,2022,1511,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Camp Zama Army,Zama Golf Course NAFI,September,2022,2454,camp zama,zama,zama,35.488587,139.40767
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,October,2021,581,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,November,2021,763,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,December,2021,1891,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,January,2022,1678,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,February,2022,831,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,March,2022,1573,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,April,2022,1166,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,May,2022,1182,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,June,2022,988,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,July,2022,1372,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,August,2022,0,torii station,torii,,26.37919,127.73669
Army,Reimbursement,Japan,Torii Station Army,Havana's NAFI,September,2022,2,torii station,torii,,26.37919,127.73669
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,October,2021,5837,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,November,2021,1578,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,December,2021,487,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,January,2022,822,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,February,2022,1126,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,March,2022,20,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,April,2022,1696,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,May,2022,2021,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,June,2022,0,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,July,2022,231,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,August,2022,4740,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Camp Fuji USMC,Road House NAFI,September,2022,3868,camp fuji,fuji,fuji,35.3556,138.8597
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,October,2021,47481,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,November,2021,86330,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,December,2021,40816,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,January,2022,40780,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,February,2022,37091,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,March,2022,62354,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,April,2022,53106,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,May,2022,77127,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,June,2022,48240,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,July,2022,86263,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,August,2022,50133,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Iwakuni Club NAFI,September,2022,3383,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,October,2021,72028,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,November,2021,71352,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,December,2021,84323,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,January,2022,73449,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,February,2022,58424,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,March,2022,130748,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,April,2022,111282,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,May,2022,112842,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,June,2022,99957,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,July,2022,87338,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,August,2022,85686,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Iwakuni USMC,Torii Pines TLF NAFI,September,2022,69698,iwakuni,iwakuni,iwakuni,34.166562,132.21885
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,October,2021,75409,camp butler / foster,butler / foster,,26.29555,127.760769
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,November,2021,62130,camp butler / foster,butler / foster,,26.29555,127.760769
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,December,2021,20080,camp butler / foster,butler / foster,,26.29555,127.760769
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,January,2022,56870,camp butler / foster,butler / foster,,26.29555,127.760769
USMC,Reimbursement,Japan,Camp Butler / Foster USMC,Butler Bowl NAFI,February,2022,51834,camp butler / foster,butler / foster,,26.29555,127.760769
